Heat,c (Coke1030),s (Coke1030),s112 (Coke1030),c (CokeFine),s (CokeFine),s05 (CokeFine),cao (Dolomite),mgo (Dolomite),s0_95 (Dolomite),fe_metal (DRI),fe_total (DRI),md (DRI),c (DRI),gunge (DRI),feo (DRI),cao (Lime),mgo (Lime),s0_95 (Lime),cao (Slag),feo (Slag),sio2 (Slag),mgo (Slag),al2o3 (Slag),p2o5 (Slag),mno (Slag),b2 (Slag),b3 (Slag),b4 (Slag),Power On (EAF),Power Off (EAF),Ele [MW] (EAF),Tapped [t] (EAF),O2 [Nm3] (EAF),CH4 [Nm3] (EAF),C.inj [kg] (EAF),C [kg] (EAF),CaO [kg] (EAF),MgO [kg] (EAF),Total_labels,Slag_labels
4033397.0,81.1,0.9,2.5,81.1,0.9,2.0,55.4,33.1,2.5,80.17,86.0,93.2,1.87,10.46,7.5,92.53,1.73,3.67,30.2,27.8,22.3,9.0,4.7,0.896,0.275,1.35,1.12,1.45,50.0,11.0,121.0835342,173.2088165,5929.838379,569.595459,1902.888916,1000.699951,11431.00781,9240.083984,1,1
4033403.0,81.1,0.9,2.5,81.1,0.9,2.0,56.35,32.8,3.0,80.5,86.4,93.13,2.0,9.91,7.59,92.1,1.2,4.5,30.2,27.8,22.3,9.0,4.7,0.896,0.275,1.35,1.12,1.45,45.0,21.0,118.9482803,171.8612061,5159.452637,496.699707,1762.814697,1001.199951,9682.310547,8564.795898,1,1
4033405.0,81.1,0.9,2.5,81.1,0.9,2.0,56.35,32.8,3.0,80.5,86.4,93.13,2.0,9.91,7.59,92.1,1.2,4.5,28.9,33.7,19.4,8.0,4.1,0.865,0.214,1.49,1.23,1.57,45.0,10.0,119.5286026,174.0210724,5101.492676,492.444458,1671.887573,1002.399902,11128.70996,7895.897461,1,1
4033406.0,81.1,0.9,2.5,81.1,0.9,2.0,56.35,32.8,3.0,80.5,86.4,93.13,2.0,9.91,7.59,92.1,1.2,4.5,28.9,33.7,19.4,8.0,4.1,0.865,0.214,1.49,1.23,1.57,44.0,11.0,113.8440399,170.0,4365.717285,422.6594238,1079.995728,1002.600098,11144.20703,6630.504883,1,1
4033409.0,81.1,0.9,2.5,81.1,0.9,2.0,56.35,32.8,3.0,80.5,86.4,93.13,2.0,9.91,7.59,92.1,1.2,4.5,28.9,33.7,19.4,8.0,4.1,0.865,0.214,1.49,1.23,1.57,50.0,7.0,119.1987305,173.2957458,5795.850586,557.465271,1876.0,1002.600098,11607.80371,9400.121094,1,1
4033412.0,81.1,0.9,2.5,81.1,0.9,2.0,56.35,32.8,3.0,80.5,86.4,93.13,2.0,9.91,7.59,92.1,1.2,4.5,28.9,33.1,19.9,8.5,3.8,0.831,0.19,1.45,1.22,1.58,52.0,13.0,116.3308029,170.734726,6067.166504,584.0448608,1805.0,1002.700195,11635.7998,9402.338867,1,1
4033413.0,81.1,0.9,2.5,81.1,0.9,2.0,56.35,32.8,3.0,80.5,86.4,93.13,2.0,9.91,7.59,92.1,1.2,4.5,28.9,33.1,19.9,8.5,3.8,0.831,0.19,1.45,1.22,1.58,52.0,13.0,116.9651413,172.9349518,6039.624023,582.5843506,1772.0,1002.399902,11704.19141,9269.526367,1,1
4033415.0,81.1,0.9,2.5,81.1,0.9,2.0,56.35,32.8,3.0,80.5,86.4,93.13,2.0,9.91,7.59,92.1,1.2,4.5,28.9,33.1,19.9,8.5,3.8,0.831,0.19,1.45,1.22,1.58,51.0,14.0,119.983696,181.1432495,5882.539063,567.2081909,1833.888916,1001.100098,11707.90918,9267.321289,1,1
4033416.0,81.1,0.9,2.5,81.1,0.9,2.0,56.35,32.8,3.0,80.5,86.4,93.13,2.0,9.91,7.59,92.1,1.2,4.5,28.9,33.1,19.9,8.5,3.8,0.831,0.19,1.45,1.22,1.58,52.0,7.0,117.665329,171.7635803,5944.137207,575.350708,1861.0,1000.000122,11204.70313,9167.813477,1,1
4033417.0,81.1,0.9,2.5,81.1,0.9,2.0,56.35,32.8,3.0,80.5,86.4,93.13,2.0,9.91,7.59,92.1,1.2,4.5,28.9,33.1,19.9,8.5,3.8,0.831,0.19,1.45,1.22,1.58,52.0,6.0,116.8366928,174.5407104,5480.968262,532.0353394,1606.888794,1000.600098,11325.40918,9022.205078,1,1
4033418.0,81.1,0.9,2.5,81.1,0.9,2.0,56.35,32.8,3.0,80.5,86.4,93.13,2.0,9.91,7.59,92.1,1.2,4.5,28.9,33.1,19.9,8.5,3.8,0.831,0.19,1.45,1.22,1.58,52.0,13.0,116.5205994,177.6557465,6053.871094,583.9175415,1781.777832,1004.5,11215.50684,8749.314453,1,1
4033429.0,81.1,0.9,2.5,81.1,0.9,2.0,54.73,34.3,3.0,81.0,86.4,93.7,1.9,10.15,6.95,92.52,1.2,7.4,28.9,33.1,19.9,8.5,3.8,0.831,0.19,1.45,1.22,1.58,47.0,11.0,119.8762512,173.2958069,5689.671875,549.9794922,1779.0,1001.0,10888.69922,8881.089844,1,1
4033433.0,81.1,0.9,2.5,81.1,0.9,2.0,54.73,34.3,3.0,81.0,86.4,93.7,1.9,10.15,6.95,92.52,1.2,7.4,28.9,33.1,19.9,8.5,3.8,0.831,0.19,1.45,1.22,1.58,57.0,5.0,112.2317963,178.9579315,6639.490234,637.90802,1994.0,1001.099854,13323.19238,10795.88281,1,1
4033437.0,81.1,0.9,2.5,81.1,0.9,2.0,54.73,34.3,3.0,81.0,86.4,93.7,1.9,10.15,6.95,92.52,1.2,7.4,28.9,33.1,19.9,8.5,3.8,0.831,0.19,1.45,1.22,1.58,53.0,7.0,115.8525314,178.7298584,6199.11377,598.3339233,1952.999512,1001.399902,10002.09668,9776.701172,1,1
4033438.0,81.1,0.9,2.5,81.1,0.9,2.0,54.73,34.3,3.0,81.0,86.4,93.7,1.9,10.15,6.95,92.52,1.2,7.4,28.9,33.1,19.9,8.5,3.8,0.831,0.19,1.45,1.22,1.58,52.0,8.0,116.8235321,174.7197723,6029.200684,582.284668,1951.950684,1001.099854,10001.30762,10051.1084,1,1
4033440.0,81.1,0.9,2.5,81.1,0.9,2.0,54.73,34.3,3.0,81.0,86.4,93.7,1.9,10.15,6.95,92.52,1.2,7.4,28.9,33.1,19.9,8.5,3.8,0.831,0.19,1.45,1.22,1.58,53.0,13.0,117.667717,172.9426727,6204.794922,597.5388794,1952.888916,1003.500122,9994.710938,10000.29883,1,1
4033441.0,81.1,0.9,2.5,81.1,0.9,2.0,54.73,34.3,3.0,81.0,86.4,93.7,1.9,10.15,6.95,92.52,1.2,7.4,24.1,37.0,20.0,9.3,3.8,0.739,0.206,1.21,1.01,1.4,47.0,9.0,117.5052948,172.7367859,5321.585449,512.8843384,1734.0,1004.099976,9121.020508,8706.294922,1,1
4033447.0,81.1,0.9,2.5,81.1,0.9,2.0,54.8,34.5,3.33,80.2,86.8,92.4,2.1,9.21,8.49,91.92,1.2,9.6,24.1,37.0,20.0,9.3,3.8,0.739,0.206,1.21,1.01,1.4,51.0,15.0,118.7342529,172.2201233,6042.367188,581.3146973,2153.012207,1000.900024,10672.61328,10801.3916,1,1
4033451.0,81.1,0.9,2.5,81.1,0.9,2.0,54.8,34.5,3.33,80.2,86.8,92.4,2.1,9.21,8.49,91.92,1.2,9.6,24.1,37.0,20.0,9.3,3.8,0.739,0.206,1.21,1.01,1.4,47.0,14.0,118.4916916,174.8362122,5355.403809,516.9506836,928.9998779,1002.200073,9142.208984,8925.607422,1,1
4033457.0,81.1,0.9,2.5,81.1,0.9,2.0,54.8,34.5,3.33,80.2,86.8,92.4,2.1,9.21,8.49,91.92,1.2,9.6,24.1,37.0,20.0,9.3,3.8,0.739,0.206,1.21,1.01,1.4,54.0,9.0,110.751297,181.051651,5449.683105,523.7922974,1861.987671,1002.799927,10957.70313,10026.10352,1,1
4033458.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,24.1,37.0,20.0,9.3,3.8,0.739,0.206,1.21,1.01,1.4,49.0,9.0,111.0372925,172.5679016,5306.382324,509.4729309,1656.888916,503.8000488,9751.400391,9328.027344,1,1
4033459.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,24.1,37.0,20.0,9.3,3.8,0.739,0.206,1.21,1.01,1.4,46.0,8.0,112.8700867,182.7273254,4787.444824,459.3432617,1898.884888,500.5,9387.400391,9039.608398,1,1
4033460.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,31.1,23.1,24.7,10.4,4.9,0.753,0.238,1.26,1.05,1.4,49.0,8.0,111.3108597,181.2284393,4649.975586,446.786377,1598.999878,1003.199951,9685.5,8999.020508,1,1
4033462.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,32.0,23.4,25.1,9.3,4.5,0.56,0.218,1.27,1.08,1.4,50.0,7.0,110.8273849,174.9297028,4861.66748,466.5082092,1817.0,1001.699951,9715.495117,9333.539063,1,1
4033463.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,32.0,23.4,25.1,9.3,4.5,0.56,0.218,1.27,1.08,1.4,50.0,7.0,111.8469238,178.0281067,4811.17627,462.2435608,1762.185303,1001.400024,10502.40625,9441.914063,1,1
4033464.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,32.0,23.4,25.1,9.3,4.5,0.56,0.218,1.27,1.08,1.4,50.0,7.0,114.4382248,178.5151215,5125.165527,492.3465881,1598.99585,1001.5,10355.41113,9614.87793,1,1
4033465.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,29.5,28.1,22.8,9.3,4.8,0.759,0.238,1.29,1.07,1.41,50.0,9.0,113.5621796,170.0,4961.505371,476.4732666,1746.887451,1002.400024,10162.00781,9351.016602,1,1
4033466.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,29.5,28.1,22.8,9.3,4.8,0.759,0.238,1.29,1.07,1.41,50.0,8.0,113.6536789,174.4749756,5148.109375,493.983429,1798.983643,1002.399902,10326.50195,9932.601563,1,1
4033467.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,28.5,28.9,22.3,10.5,4.4,0.755,0.213,1.28,1.07,1.46,48.0,7.0,115.0767059,183.0151215,5144.458008,494.4528809,1622.662476,1003.000122,10015.29688,9461.40918,1,1
4033468.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,28.5,28.9,22.3,10.5,4.4,0.755,0.213,1.28,1.07,1.46,49.0,8.0,113.933075,185.4113312,5169.251953,496.7934875,1793.999634,1002.599976,10402.51172,9847.008789,1,1
4033469.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,27.7,26.5,21.5,14.6,4.2,0.772,0.194,1.29,1.08,1.65,50.0,20.0,114.3988266,189.0680084,5309.987793,510.2854309,1737.888916,1001.300049,10411.10645,9312.605469,1,1
4033470.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,27.7,26.5,21.5,14.6,4.2,0.772,0.194,1.29,1.08,1.65,50.0,7.0,113.4562302,178.0751495,5388.005371,516.9420776,1927.0,1001.100098,10347.11523,9247.213867,1,1
4033471.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,27.7,26.5,21.5,14.6,4.2,0.772,0.194,1.29,1.08,1.65,49.0,8.0,114.4953842,190.3457642,5146.079102,493.8410034,1617.0,1002.099976,10776.50098,10502.10059,1,1
4033472.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,27.7,26.5,21.5,14.6,4.2,0.772,0.194,1.29,1.08,1.65,49.0,8.0,114.8639984,183.6626129,5321.452148,511.4554749,1736.0,1000.699829,10032.7959,9537.407227,1,1
4033473.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,30.4,23.7,25.0,10.5,4.9,0.845,0.231,1.22,1.02,1.37,53.0,8.0,114.0914841,182.5888367,5373.56543,515.7609863,1773.0,1000.699951,9895.503906,9574.213867,1,1
4033474.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,30.4,23.7,25.0,10.5,4.9,0.845,0.231,1.22,1.02,1.37,52.0,11.0,114.7578812,195.9967957,5609.974121,539.0561523,1956.852051,1001.699951,10020.10547,9570.595703,1,1
4033476.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,28.6,27.2,23.9,10.2,4.5,0.803,0.214,1.2,1.01,1.37,51.0,8.0,115.025238,189.7018127,5510.158691,529.6307373,1849.0,1001.699951,12519.50488,7779.399414,1,1
4033477.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,28.6,27.2,23.9,10.2,4.5,0.803,0.214,1.2,1.01,1.37,51.0,7.0,115.3849487,180.5994568,5522.223633,530.3568115,1755.0,1001.899658,10415.79102,9527.100586,1,1
4033478.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,28.6,27.2,23.9,10.2,4.5,0.803,0.214,1.2,1.01,1.37,50.0,9.0,115.4348526,185.8973999,5390.075684,518.9301758,1920.0,1002.099976,10343.9082,9602.000977,1,1
4033479.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,28.6,27.2,23.9,10.2,4.5,0.803,0.214,1.2,1.01,1.37,51.0,8.0,116.2800369,193.4012146,5519.516602,530.866394,1876.0,1002.0,10173.70215,9602.695313,1,1
4033481.0,81.1,0.9,2.5,81.1,0.9,2.0,55.13,34.1,3.67,79.7,86.47,92.17,2.0,9.59,8.71,91.92,1.2,3.6,28.6,27.2,23.9,10.2,4.5,0.803,0.214,1.2,1.01,1.37,51.0,7.0,115.104332,184.1480865,5787.922852,563.6451416,1860.0,1000.800049,9889.013672,9556.504883,1,1
4033482.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,28.5,28.0,23.2,10.5,4.3,0.778,0.212,1.23,1.04,1.42,51.0,8.0,115.3984146,178.3152466,5710.269531,549.1669922,1784.666626,1001.900024,9637.113281,9543.323242,1,1
4033483.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,28.5,28.0,23.2,10.5,4.3,0.778,0.212,1.23,1.04,1.42,51.0,9.0,115.7557526,185.4983826,5999.487793,584.0817261,1744.998657,1501.300049,9749.105469,9561.491211,1,1
4033484.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,28.5,28.0,23.2,10.5,4.3,0.778,0.212,1.23,1.04,1.42,51.0,18.0,112.8977509,178.999176,5806.794434,558.2416382,1761.963013,1503.799805,9798.59668,9651.006836,1,1
4033485.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,30.3,24.1,24.7,10.2,5.0,0.726,0.237,1.23,1.02,1.36,51.0,8.0,112.5226898,176.8584747,5730.523438,551.0517578,1691.963013,1501.499756,10199.90527,9613.920898,1,1
4033486.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,30.3,24.1,24.7,10.2,5.0,0.726,0.237,1.23,1.02,1.36,51.0,8.0,112.7806549,176.7767029,5506.57373,533.3577271,1712.0,1501.999878,10265.10156,9628.993164,1,1
4033487.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,30.3,24.1,24.7,10.2,5.0,0.726,0.237,1.23,1.02,1.36,51.0,11.0,112.3259048,175.7101288,5652.545898,547.0662231,1930.0,1501.400391,10484.7998,9657.183594,1,1
4033488.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,30.3,24.1,24.7,10.2,5.0,0.726,0.237,1.23,1.02,1.36,50.0,18.0,114.660408,173.8312836,5449.617188,522.668396,1663.888916,1502.899902,10184.89453,9622.271484,1,1
4033489.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,30.3,24.1,24.7,10.2,5.0,0.726,0.237,1.23,1.02,1.36,52.0,11.0,113.0132675,175.491684,5811.708496,558.6269531,1935.962891,1501.800293,9775.109375,9654.18457,1,1
4033490.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,30.9,24.1,25.0,9.9,4.7,0.773,0.217,1.24,1.04,1.37,52.0,9.0,111.3558426,176.1466217,5488.251465,527.4490356,2165.0,1501.60022,9910.916016,9656.077148,1,1
4033491.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,30.9,24.1,25.0,9.9,4.7,0.773,0.217,1.24,1.04,1.37,48.0,7.0,115.237999,172.644455,4882.912598,469.0498352,1603.999512,1000.499878,9620.201172,9241.803711,1,1
4033492.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,28.7,25.5,25.0,10.6,4.8,0.718,0.234,1.15,0.96,1.32,47.0,8.0,114.1952667,178.5035858,4835.492676,465.2459106,1847.999634,1002.700073,9073.90918,9149.302734,1,1
4033493.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,28.7,25.5,25.0,10.6,4.8,0.718,0.234,1.15,0.96,1.32,45.0,8.0,117.3494186,181.4056091,4872.736816,469.0335388,1804.888916,1003.300049,9051.105469,8917.577148,1,1
4033494.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,28.7,25.5,25.0,10.6,4.8,0.718,0.234,1.15,0.96,1.32,50.0,7.0,111.1541748,179.0231628,5298.037109,510.6907349,1920.0,1002.5,8029.708984,9436.475586,1,1
4033495.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,27.0,29.3,23.9,9.7,4.6,0.629,0.266,1.13,0.95,1.29,43.0,7.0,115.7484436,176.8008118,4553.834473,438.4714661,1871.0,1001.000122,8688.607422,8446.386719,1,1
4033496.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,27.0,29.3,23.9,9.7,4.6,0.629,0.266,1.13,0.95,1.29,46.0,8.0,118.4640579,183.3995209,4654.270508,447.5598755,1650.987671,1001.700073,8742.8125,8806.520508,1,1
4033497.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,27.0,29.3,23.9,9.7,4.6,0.629,0.266,1.13,0.95,1.29,48.0,14.0,117.4560928,185.1333466,5015.470215,482.1690979,1799.0,1000.700073,9384.606445,9177.989258,1,1
4033498.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,27.0,29.3,23.9,9.7,4.6,0.629,0.266,1.13,0.95,1.29,49.0,9.0,117.2451248,190.6124573,5111.540039,490.9109802,1856.987061,1000.699951,9454.404297,9452.601563,1,1
4033499.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,28.7,27.7,22.9,10.4,4.6,0.727,0.228,1.25,1.04,1.42,49.0,9.0,117.913208,186.514801,5248.90625,504.8920288,1959.887573,1003.799927,9450.09082,9451.006836,1,1
4033500.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,29.3,30.6,20.6,10.2,4.1,0.732,0.206,1.42,1.19,1.6,50.0,7.0,117.8139038,182.8456421,5048.381836,484.9929199,1635.975342,1001.799927,9453.199219,9452.702148,1,1
4033501.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,29.3,30.6,20.6,10.2,4.1,0.732,0.206,1.42,1.19,1.6,49.0,8.0,119.7679596,180.6878662,5317.292969,511.2598877,1983.998657,1000.400146,9452.292969,9451.40625,1,1
4033502.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,29.3,30.6,20.6,10.2,4.1,0.732,0.206,1.42,1.19,1.6,50.0,8.0,119.7337646,186.207962,5300.797363,513.0541382,2191.0,1002.099976,9451.904297,9452.301758,1,1
4033503.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,29.3,30.6,20.6,10.2,4.1,0.732,0.206,1.42,1.19,1.6,49.0,7.0,120.8105698,186.2094116,5229.686523,506.8570862,1847.0,1502.900024,9533.298828,9451.604492,1,1
4033505.0,81.65,0.95,2.5,81.65,0.95,2.0,55.6,34.05,3.0,80.53,86.68,92.88,1.98,9.59,7.91,91.62,1.2,4.0,29.3,30.6,20.6,10.2,4.1,0.732,0.206,1.42,1.19,1.6,50.0,7.0,119.4709244,181.710556,5700.789063,548.4841919,1810.888916,1502.39978,9803.013672,9451.40332,1,1
4033506.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,25.4,34.8,20.4,9.5,4.2,0.732,0.196,1.25,1.03,1.42,50.0,17.0,120.4459381,184.8963623,5726.396973,550.1733398,1813.987671,1502.700073,10154.39453,9896.003906,1,1
4033507.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,25.4,34.8,20.4,9.5,4.2,0.732,0.196,1.25,1.03,1.42,50.0,7.0,120.7487488,180.4000092,5654.226563,548.5762939,1991.666626,1500.899902,10802.4043,9912.491211,1,1
4033508.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,27.1,33.1,20.6,9.4,4.0,0.767,0.192,1.32,1.1,1.48,52.0,8.0,117.769577,175.3581238,5607.489258,543.8362427,2031.0,1501.900024,10926.20117,10000.10449,1,1
4033509.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,27.1,33.1,20.6,9.4,4.0,0.767,0.192,1.32,1.1,1.48,52.0,7.0,117.0973892,183.4904785,5619.312012,540.3264771,2112.888916,1501.300049,10795.31055,9936.798828,1,1
4033510.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,27.3,32.4,21.2,9.0,4.3,0.783,0.198,1.29,1.07,1.42,52.0,8.0,117.5223083,174.7412872,5623.339844,544.0628662,1999.987183,1501.899902,10795.31152,9601.496094,1,1
4033511.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,27.3,32.4,21.2,9.0,4.3,0.783,0.198,1.29,1.07,1.42,51.0,7.0,116.7801895,179.3383942,5530.472168,531.8110352,1986.958862,1500.800049,10807.41406,9940.896484,1,1
4033512.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,27.3,32.4,21.2,9.0,4.3,0.783,0.198,1.29,1.07,1.42,52.0,7.0,116.3286667,175.0106659,5617.910156,544.0720215,1905.999756,1501.100098,10781.70215,10003.01367,1,1
4033513.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,27.3,32.4,21.2,9.0,4.3,0.783,0.198,1.29,1.07,1.42,52.0,8.0,117.08535,179.6765747,5521.646484,534.5131836,2100.0,1501.799927,9810.912109,9829.387695,1,1
4033514.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,27.3,32.4,21.2,9.0,4.3,0.783,0.198,1.29,1.07,1.42,52.0,8.0,117.5114441,177.7214203,5194.632324,500.8704224,2163.950684,1501.199829,9767.910156,9786.46875,1,1
4033516.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,27.3,32.4,21.2,9.0,4.3,0.783,0.198,1.29,1.07,1.42,55.0,7.0,114.657753,178.48909,4622.259766,443.6669006,1836.0,1501.000122,9457.609375,9496.105469,1,1
4033517.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,27.3,32.4,21.2,9.0,4.3,0.783,0.198,1.29,1.07,1.42,55.0,7.0,113.7451324,173.3865967,4482.843262,430.8902283,1993.0,1501.199707,10003.71875,10000.69727,1,1
4033518.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,27.3,32.4,21.2,9.0,4.3,0.783,0.198,1.29,1.07,1.42,53.0,7.0,114.1648636,180.6802979,5223.121582,501.7929382,1732.851929,1500.10022,9583.504883,9601.694336,1,1
4033519.0,83.47,0.97,2.33,83.47,0.97,2.0,55.3,34.1,3.0,78.1,86.23,90.53,1.87,9.57,10.46,91.6,1.2,4.25,27.3,32.4,21.2,9.0,4.3,0.783,0.198,1.29,1.07,1.42,54.0,8.0,114.3636856,180.4331055,5024.432617,483.365387,1446.0,1500.599976,9674.599609,9844.188477,1,1
